costat,curcd,datafmt,indfmt,consol,sic,datadate,gvkey,conm,tic,fyear,at,ceq,dltt,lse,ni,revt,xrd,csho,prcc_f,sich,mkt_cap,industry,boardid,companyid,datestartrole,directorid,directorname,companyname,rolename,dateendrole,datestartroleflag,dateendroleflag,seniority,UG,top20_ug,MBA,top20_mba,PhD,top20_phd,MD,top20_md,Master's,top20_masters,dob,gender,diversitynetworklabel,execid,year,salary,bonus,tdc1,stock_awards_fv,cash_comp,pct_equity
A,USD,STD,INDL,C,3672,9/30/15,28139,SANMINA CORP,SANM,2015,3493.264,1520.471,423.949,3493.264,377.261,6374.541,33.083,78.058,21.37,3672.0,1668.09946,Semiconductors/Hardware,27025.0,27025.0,2002-12-06,83652.0,Jure Sola,SANMINA CORP (Sanmina-SCI Corp prior to 11/2012),Chairman/CEO,2017-10-02,10.0,10.0,Executive Director,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1951-01-02,M,,8095.0,,,,,,,
A,USD,STD,INDL,C,3672,9/30/17,28139,SANMINA CORP,SANM,2017,3847.363,1647.684,391.447,3847.363,138.833,6868.619,33.716,71.664,37.15,3672.0,2662.3176,Semiconductors/Hardware,27025.0,27025.0,2017-10-02,204362.0,Bob Eulau,SANMINA CORP (Sanmina-SCI Corp prior to 11/2012),CEO,2018-08-31,10.0,10.0,Executive Director,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1961-06-15,M,,,,,,,,,
A,USD,STD,INDL,C,3674,9/30/16,24800,QUALCOMM INC,QCOM,2016,52359.0,31778.0,10008.0,52359.0,5705.0,23554.0,5151.0,1476.0,68.5,3674.0,101106.0,Semiconductors/Hardware,25529.0,25529.0,2014-03-04,640531.0,Steve Mollenkopf,QUALCOMM INC,CEO,2021-06-30,10.0,10.0,Executive Director,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1968-06-15,M,,36696.0,2016.0,1138.694,0.0,11066.012,8000.114,1138.694,0.7229446344356033
A,USD,STD,INDL,C,3672,9/30/18,28139,SANMINA CORP,SANM,2018,4085.133,1472.844,14.346,4085.133,-95.533,7110.13,30.754,67.777,27.6,3672.0,1870.6452,Semiconductors/Hardware,27025.0,27025.0,2018-10-01,456223.0,Michael Clarke,SANMINA CORP (Sanmina-SCI Corp prior to 11/2012),CEO,2019-09-30,10.0,10.0,Executive Director,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1954-06-15,M,,57613.0,,,,,,,
A,USD,STD,INDL,C,3672,9/30/19,28139,SANMINA CORP,SANM,2019,3905.513,1642.573,346.971,3905.513,141.515,8233.859,27.552,69.72,32.11,3672.0,2238.7092,Semiconductors/Hardware,27025.0,27025.0,2019-12-09,807018.0,Hartmut Liebel,SANMINA CORP (Sanmina-SCI Corp prior to 11/2012),CEO,2020-08-17,10.0,10.0,Executive Director,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1963-06-15,M,,57614.0,,,,,,,
A,USD,STD,INDL,C,3672,9/30/20,28139,SANMINA CORP,SANM,2020,3772.656,1629.916,366.264,3772.656,139.713,6960.37,22.564,64.999,27.05,3672.0,1758.22295,Semiconductors/Hardware,27025.0,27025.0,2020-08-17,83652.0,Jure Sola,SANMINA CORP (Sanmina-SCI Corp prior to 11/2012),Chairman/CEO,2027-01-01,10.0,40.0,Executive Director,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1951-01-02,M,,8095.0,,,,,,,
A,USD,STD,INDL,C,3672,9/30/21,28139,SANMINA CORP,SANM,2021,4206.719,1878.628,350.159,4206.719,268.998,6756.643,20.911,64.307,38.54,3672.0,2478.39178,Semiconductors/Hardware,27025.0,27025.0,2020-08-17,83652.0,Jure Sola,SANMINA CORP (Sanmina-SCI Corp prior to 11/2012),Chairman/CEO,2027-01-01,10.0,40.0,Executive Director,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1951-01-02,M,,8095.0,,,,,,,
A,USD,STD,INDL,C,3674,6/30/15,27794,WOLFSPEED INC,WOLF,2015,2954.4,2466.356,200.0,2954.4,-64.051,1658.984,182.797,105.507,26.03,3674.0,2746.3472100000004,Semiconductors/Hardware,8220.0,8220.0,2005-04-27,90127.0,Chuck Swoboda,WOLFSPEED INC (Cree Inc prior to 10/2021),Chairman/President/CEO,2017-09-27,10.0,10.0,Executive Director,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1966-06-15,M,,18580.0,2015.0,779.615,0.0,5416.377,3610.4,779.615,0.6665710307831231
A,USD,STD,INDL,C,3674,6/30/16,27794,WOLFSPEED INC,WOLF,2016,2766.06,2367.824,160.0,2766.06,-21.536,1616.627,168.848,100.829,24.44,3674.0,2464.26076,Semiconductors/Hardware,8220.0,8220.0,2005-04-27,90127.0,Chuck Swoboda,WOLFSPEED INC (Cree Inc prior to 10/2021),Chairman/President/CEO,2017-09-27,10.0,10.0,Executive Director,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1966-06-15,M,,18580.0,2016.0,785.0,0.0,6048.9,5003.146,785.0,0.8271166658400702
A,USD,STD,INDL,C,3674,6/30/17,27794,WOLFSPEED INC,WOLF,2017,2649.867,2222.805,145.0,2649.867,-98.118,1473.0,158.549,97.674,24.65,3674.0,2407.6641,Semiconductors/Hardware,8220.0,8220.0,2017-09-27,34852.0,Gregg Lowe,WOLFSPEED INC (Cree Inc prior to 10/2021),President/CEO,2024-11-18,10.0,10.0,Executive Director,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1962-06-15,M,,,,,,,,,
A,USD,STD,INDL,C,3674,6/30/18,27794,WOLFSPEED INC,WOLF,2018,2637.545,2067.136,292.0,2637.545,-279.968,1493.68,164.321,101.488,41.57,3674.0,4218.85616,Semiconductors/Hardware,8220.0,8220.0,2017-09-27,34852.0,Gregg Lowe,WOLFSPEED INC (Cree Inc prior to 10/2021),President/CEO,2024-11-18,10.0,10.0,Executive Director,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1962-06-15,M,,,,,,,,,
A,USD,STD,INDL,C,3674,6/30/19,27794,WOLFSPEED INC,WOLF,2019,2816.9,2036.2,469.1,2816.9,-375.1,1080.0,157.9,106.57,56.18,3674.0,5987.102599999999,Semiconductors/Hardware,8220.0,8220.0,2017-09-27,34852.0,Gregg Lowe,WOLFSPEED INC (Cree Inc prior to 10/2021),President/CEO,2024-11-18,10.0,10.0,Executive Director,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1962-06-15,M,,,,,,,,,
A,USD,STD,INDL,C,2836,12/31/23,26376,BEONE MEDICINES LTD,ONC,2023,5805.275,3537.327,219.869,5805.275,-881.708,2458.779,1778.594,104.578,180.36,2836.0,18861.688080000004,Biotech,23141.0,23141.0,2017-01-19,790419.0,Doctor Matt Coffey,ONCOLYTICS BIOTECH INC,President/CEO,2025-02-07,10.0,10.0,Executive Director,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1900-01-01,M,,,,,,,,,
A,USD,STD,INDL,C,2836,12/31/22,26376,BEONE MEDICINES LTD,ONC,2022,6379.29,4383.355,243.665,6379.29,-2003.815,1415.921,1640.508,104.318,219.94,2836.0,22943.70092,Biotech,23141.0,23141.0,2017-01-19,790419.0,Doctor Matt Coffey,ONCOLYTICS BIOTECH INC,President/CEO,2025-02-07,10.0,10.0,Executive Director,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1900-01-01,M,,,,,,,,,
A,USD,STD,INDL,C,2836,12/31/21,26376,BEONE MEDICINES LTD,ONC,2021,8645.949,6242.987,245.154,8645.949,-1413.354,1176.283,1459.239,102.677,270.93,2836.0,27818.27961,Biotech,23141.0,23141.0,2017-01-19,790419.0,Doctor Matt Coffey,ONCOLYTICS BIOTECH INC,President/CEO,2025-02-07,10.0,10.0,Executive Director,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1900-01-01,M,,,,,,,,,
A,USD,STD,INDL,C,2836,12/31/25,26359,APELLIS PHARMACEUTICALS,APLS,2025,1075.257,370.147,373.611,1075.257,22.388,1003.782,295.854,126.621,25.12,2836.0,3180.71952,Biotech,2725802.0,2725802.0,2017-11-09,1488593.0,Doctor Cedric Francois,APELLIS PHARMACEUTICALS INC,President/CEO,2027-01-01,10.0,40.0,Executive Director,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1972-06-15,M,,,,,,,,,
A,USD,STD,INDL,C,3674,9/30/17,24800,QUALCOMM INC,QCOM,2017,65486.0,30746.0,19398.0,65486.0,2466.0,23231.0,5485.0,1474.0,51.84,3674.0,76412.16,Semiconductors/Hardware,25529.0,25529.0,2014-03-04,640531.0,Steve Mollenkopf,QUALCOMM INC,CEO,2021-06-30,10.0,10.0,Executive Director,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1968-06-15,M,,36696.0,2017.0,1156.079,0.0,11591.31,8000.035,1156.079,0.6901752260961013
A,USD,STD,INDL,C,3674,9/30/18,24800,QUALCOMM INC,QCOM,2018,32686.0,928.0,15365.0,32686.0,-4864.0,22732.0,5625.0,1219.0,72.03,3674.0,87804.57,Semiconductors/Hardware,25529.0,25529.0,2014-03-04,640531.0,Steve Mollenkopf,QUALCOMM INC,CEO,2021-06-30,10.0,10.0,Executive Director,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1968-06-15,M,,36696.0,2018.0,1390.739,0.0,19975.472,10000.072,1390.739,0.5006175573723615
A,USD,STD,INDL,C,3674,9/30/19,24800,QUALCOMM INC,QCOM,2019,32957.0,4909.0,13437.0,32957.0,4386.0,19550.0,5398.0,1145.0,76.28,3674.0,87340.6,Semiconductors/Hardware,25529.0,25529.0,2014-03-04,640531.0,Steve Mollenkopf,QUALCOMM INC,CEO,2021-06-30,10.0,10.0,Executive Director,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1968-06-15,M,,36696.0,2019.0,1198.709,0.0,23065.053,21600.214,1198.709,0.9364909761967597
A,USD,STD,INDL,C,3674,9/30/20,24800,QUALCOMM INC,QCOM,2020,35594.0,6077.0,15597.0,35594.0,5198.0,21731.0,5975.0,1131.0,117.68,3674.0,133096.08000000002,Semiconductors/Hardware,25529.0,25529.0,2014-03-04,640531.0,Steve Mollenkopf,QUALCOMM INC,CEO,2021-06-30,10.0,10.0,Executive Director,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1968-06-15,M,,36696.0,2020.0,1528.659,0.0,25930.689,18000.269,1528.659,0.6941685583441304
A,USD,STD,INDL,C,3674,9/30/21,24800,QUALCOMM INC,QCOM,2021,41240.0,9950.0,14129.0,41240.0,9043.0,33566.0,7176.0,1125.0,128.98,3674.0,145102.5,Semiconductors/Hardware,25529.0,25529.0,2021-06-30,1284093.0,Cristiano Amon,QUALCOMM INC,President/CEO,2027-01-01,10.0,40.0,Executive Director,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970-06-15,M,,46758.0,2021.0,1032.902,0.0,20638.924,16000.168,1032.902,0.7752423527505601
A,USD,STD,INDL,C,3674,9/30/22,24800,QUALCOMM INC,QCOM,2022,49014.0,18013.0,14110.0,49014.0,12936.0,44200.0,8194.0,1121.0,112.98,3674.0,126650.58,Semiconductors/Hardware,25529.0,25529.0,2021-06-30,1284093.0,Cristiano Amon,QUALCOMM INC,President/CEO,2027-01-01,10.0,40.0,Executive Director,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970-06-15,M,,46758.0,2022.0,1150.0,0.0,4754.113,0.0,1150.0,0.0
A,USD,STD,INDL,C,3674,9/30/23,24800,QUALCOMM INC,QCOM,2023,51040.0,21581.0,15055.0,51040.0,7232.0,35820.0,8968.0,1114.0,111.06,3674.0,123720.84,Semiconductors/Hardware,25529.0,25529.0,2021-06-30,1284093.0,Cristiano Amon,QUALCOMM INC,President/CEO,2027-01-01,10.0,40.0,Executive Director,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970-06-15,M,,46758.0,2023.0,1346.154,0.0,23490.335,21110.241,1346.154,0.8986777327781832
A,USD,STD,INDL,C,3674,9/30/24,24800,QUALCOMM INC,QCOM,2024,55154.0,26274.0,13978.0,55154.0,10142.0,38962.0,8893.0,1113.0,170.05,3674.0,189265.65,Semiconductors/Hardware,25529.0,25529.0,2021-06-30,1284093.0,Cristiano Amon,QUALCOMM INC,President/CEO,2027-01-01,10.0,40.0,Executive Director,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970-06-15,M,,46758.0,2024.0,1350.0,0.0,25931.574,20000.084,1350.0,0.7712637883068725
A,USD,STD,INDL,C,3674,9/30/25,24800,QUALCOMM INC,QCOM,2025,50143.0,21206.0,15541.0,50143.0,5541.0,44141.0,9042.0,1074.0,166.36,3674.0,178670.64,Semiconductors/Hardware,25529.0,25529.0,2021-06-30,1284093.0,Cristiano Amon,QUALCOMM INC,President/CEO,2027-01-01,10.0,40.0,Executive Director,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970-06-15,M,,46758.0,2025.0,1350.0,0.0,5539.054,0.0,1350.0,0.0
A,USD,STD,INDL,C,2836,12/31/15,24856,GILEAD SCIENCES INC,GILD,2015,51839.0,18534.0,21195.0,51839.0,18108.0,32639.0,3014.0,1422.0,101.19,2836.0,143892.18,Biotech,13273.0,13273.0,2008-05-07,47456.0,Doctor John Martin,GILEAD SCIENCES INC,Chairman/CEO,2016-03-10,10.0,10.0,Executive Director,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1951-06-15,M,,,,,,,,,
A,USD,STD,INDL,C,2836,12/31/16,24856,GILEAD SCIENCES INC,GILD,2016,56977.0,18887.0,26346.0,56977.0,13501.0,30390.0,5098.0,1310.0,71.61,2836.0,93809.1,Biotech,13273.0,13273.0,2016-03-10,48201.0,Doctor John Milligan,GILEAD SCIENCES INC,President/CEO,2018-12-31,10.0,10.0,Executive Director,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1960-06-15,M,,26635.0,2016.0,1465.385,0.0,13935.212,4349.75,1465.385,0.31214092760124496
A,USD,STD,INDL,C,2836,12/31/17,24856,GILEAD SCIENCES INC,GILD,2017,70283.0,20442.0,30795.0,70283.0,4628.0,26107.0,3734.0,1308.0,71.64,2836.0,93705.12,Biotech,13273.0,13273.0,2016-03-10,48201.0,Doctor John Milligan,GILEAD SCIENCES INC,President/CEO,2018-12-31,10.0,10.0,Executive Director,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1960-06-15,M,,26635.0,2017.0,1539.462,0.0,15438.459,4894.499,1539.462,0.3170328722575226
A,USD,STD,INDL,C,2836,12/31/19,24856,GILEAD SCIENCES INC,GILD,2019,61627.0,22525.0,22720.0,61627.0,5386.0,22449.0,9106.0,1266.0,64.98,2836.0,82264.68000000001,Biotech,13273.0,13273.0,2019-03-01,1015485.0,Daniel O'Day,GILEAD SCIENCES INC,Chairman/CEO,2027-01-01,10.0,40.0,Executive Director,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1964-06-15,M,,,,,,,,,
A,USD,STD,INDL,C,2836,12/31/20,24856,GILEAD SCIENCES INC,GILD,2020,68407.0,18202.0,29253.0,68407.0,123.0,24689.0,10895.0,1254.0,58.26,2836.0,73058.04,Biotech,13273.0,13273.0,2019-03-01,1015485.0,Daniel O'Day,GILEAD SCIENCES INC,Chairman/CEO,2027-01-01,10.0,40.0,Executive Director,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1964-06-15,M,,,,,,,,,
A,USD,STD,INDL,C,2836,12/31/21,24856,GILEAD SCIENCES INC,GILD,2021,67952.0,21069.0,25668.0,67952.0,6225.0,27305.0,5540.0,1254.0,72.61,2836.0,91052.94,Biotech,13273.0,13273.0,2019-03-01,1015485.0,Daniel O'Day,GILEAD SCIENCES INC,Chairman/CEO,2027-01-01,10.0,40.0,Executive Director,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1964-06-15,M,,,,,,,,,
A,USD,STD,INDL,C,2836,12/31/22,24856,GILEAD SCIENCES INC,GILD,2022,63171.0,21240.0,23424.0,63171.0,4592.0,27281.0,8621.0,1247.0,85.85,2836.0,107054.95,Biotech,13273.0,13273.0,2019-03-01,1015485.0,Daniel O'Day,GILEAD SCIENCES INC,Chairman/CEO,2027-01-01,10.0,40.0,Executive Director,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1964-06-15,M,,,,,,,,,
A,USD,STD,INDL,C,2836,12/31/23,24856,GILEAD SCIENCES INC,GILD,2023,62125.0,22833.0,23735.0,62125.0,5665.0,27116.0,6923.0,1246.0,81.01,2836.0,100938.46,Biotech,13273.0,13273.0,2019-03-01,1015485.0,Daniel O'Day,GILEAD SCIENCES INC,Chairman/CEO,2027-01-01,10.0,40.0,Executive Director,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1964-06-15,M,,,,,,,,,
A,USD,STD,INDL,C,2836,12/31/24,24856,GILEAD SCIENCES INC,GILD,2024,58995.0,19330.0,25394.0,58995.0,480.0,28754.0,14750.0,1246.0,92.37,2836.0,115093.02,Biotech,13273.0,13273.0,2019-03-01,1015485.0,Daniel O'Day,GILEAD SCIENCES INC,Chairman/CEO,2027-01-01,10.0,40.0,Executive Director,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1964-06-15,M,,,,,,,,,
A,USD,STD,INDL,C,2836,12/31/25,24856,GILEAD SCIENCES INC,GILD,2025,59023.0,22702.0,22632.0,59023.0,8510.0,29443.0,7413.0,1241.0,122.74,2836.0,152320.34,Biotech,13273.0,13273.0,2019-03-01,1015485.0,Daniel O'Day,GILEAD SCIENCES INC,Chairman/CEO,2027-01-01,10.0,40.0,Executive Director,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1964-06-15,M,,,,,,,,,
A,USD,STD,INDL,C,3571,10/31/16,26156,HEWLETT PACKARD ENTERPRISE,HPE,2016,79679.0,31448.0,12608.0,79679.0,3161.0,50123.0,2298.0,1666.332,22.47,3571.0,37442.48004,Semiconductors/Hardware,2358912.0,2358912.0,2015-11-02,34345.0,Meg Whitman,HEWLETT PACKARD ENTERPRISE CO,President/CEO,2017-06-20,10.0,10.0,Executive Director,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1956-08-04,F,,5706.0,,,,,,,
A,USD,STD,INDL,C,3571,10/31/17,26156,HEWLETT PACKARD ENTERPRISE,HPE,2017,61406.0,23466.0,10182.0,61406.0,344.0,28871.0,1486.0,1595.161,13.92,3571.0,22204.64112,Semiconductors/Hardware,2358912.0,2358912.0,2017-06-20,34345.0,Meg Whitman,HEWLETT PACKARD ENTERPRISE CO,CEO,2018-02-01,10.0,10.0,Executive Director,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1956-08-04,F,,5706.0,,,,,,,
A,USD,STD,INDL,C,3571,10/31/18,26156,HEWLETT PACKARD ENTERPRISE,HPE,2018,55493.0,21239.0,10136.0,55493.0,1908.0,30852.0,1663.0,1423.303,15.25,3571.0,21705.37075,Semiconductors/Hardware,2358912.0,2358912.0,2018-02-01,1192124.0,Antonio Neri,HEWLETT PACKARD ENTERPRISE CO,President/CEO,2027-01-01,10.0,40.0,Executive Director,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1967-05-10,M,Latino Association Network,48608.0,2018.0,950.0,0.0,12621.288,9202.54,950.0,0.7291284376047833
A,USD,STD,INDL,C,3571,10/31/19,26156,HEWLETT PACKARD ENTERPRISE,HPE,2019,51803.0,17098.0,9395.0,51803.0,1049.0,29135.0,1842.0,1294.369,16.41,3571.0,21240.595289999997,Semiconductors/Hardware,2358912.0,2358912.0,2018-02-01,1192124.0,Antonio Neri,HEWLETT PACKARD ENTERPRISE CO,President/CEO,2027-01-01,10.0,40.0,Executive Director,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1967-05-10,M,Latino Association Network,48608.0,2019.0,1100.0,0.0,13665.382,10254.482,1100.0,0.7503984886774479
A,USD,STD,INDL,C,3571,10/31/20,26156,HEWLETT PACKARD ENTERPRISE,HPE,2020,54015.0,16049.0,13084.0,54015.0,-322.0,26982.0,1874.0,1287.01,8.64,3571.0,11119.7664,Semiconductors/Hardware,2358912.0,2358912.0,2018-02-01,1192124.0,Antonio Neri,HEWLETT PACKARD ENTERPRISE CO,President/CEO,2027-01-01,10.0,40.0,Executive Director,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1967-05-10,M,Latino Association Network,48608.0,2020.0,1077.083,0.0,13451.026,10811.086,1077.083,0.803736904530554
A,USD,STD,INDL,C,3571,10/31/21,26156,HEWLETT PACKARD ENTERPRISE,HPE,2021,57699.0,19971.0,10834.0,57699.0,3427.0,27784.0,1979.0,1294.634,14.65,3571.0,18966.3881,Semiconductors/Hardware,2358912.0,2358912.0,2018-02-01,1192124.0,Antonio Neri,HEWLETT PACKARD ENTERPRISE CO,President/CEO,2027-01-01,10.0,40.0,Executive Director,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1967-05-10,M,Latino Association Network,48608.0,2021.0,1225.0,0.0,19036.324,13118.823,1225.0,0.6891468646992981
A,USD,STD,INDL,C,3571,10/31/22,26156,HEWLETT PACKARD ENTERPRISE,HPE,2022,57123.0,19864.0,8704.0,57123.0,868.0,28496.0,2045.0,1281.037,14.27,3571.0,18280.39799,Semiconductors/Hardware,2358912.0,2358912.0,2018-02-01,1192124.0,Antonio Neri,HEWLETT PACKARD ENTERPRISE CO,President/CEO,2027-01-01,10.0,40.0,Executive Director,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1967-05-10,M,Latino Association Network,48608.0,2022.0,1275.0,0.0,3979.655,0.0,1275.0,0.0
A,USD,STD,INDL,C,3571,10/31/23,26156,HEWLETT PACKARD ENTERPRISE,HPE,2023,57153.0,21182.0,8453.0,57153.0,2025.0,29135.0,2349.0,1282.63,15.38,3571.0,19726.849400000003,Semiconductors/Hardware,2358912.0,2358912.0,2018-02-01,1192124.0,Antonio Neri,HEWLETT PACKARD ENTERPRISE CO,President/CEO,2027-01-01,10.0,40.0,Executive Director,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1967-05-10,M,Latino Association Network,48608.0,2023.0,1300.0,0.0,4488.746,0.0,1300.0,0.0
A,USD,STD,INDL,C,3571,10/31/24,26156,HEWLETT PACKARD ENTERPRISE,HPE,2024,71262.0,24816.0,14813.0,71262.0,2579.0,30127.0,2246.0,1297.258,19.49,3571.0,25283.55842,Semiconductors/Hardware,2358912.0,2358912.0,2018-02-01,1192124.0,Antonio Neri,HEWLETT PACKARD ENTERPRISE CO,President/CEO,2027-01-01,10.0,40.0,Executive Director,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1967-05-10,M,Latino Association Network,48608.0,2024.0,1300.0,0.0,11865.595,8136.478,1300.0,0.6857201851234599
A,USD,STD,INDL,C,3571,10/31/25,26156,HEWLETT PACKARD ENTERPRISE,HPE,2025,75906.0,24688.0,19152.0,75906.0,57.0,34296.0,2518.0,1318.292,24.42,3571.0,32192.69064,Semiconductors/Hardware,2358912.0,2358912.0,2018-02-01,1192124.0,Antonio Neri,HEWLETT PACKARD ENTERPRISE CO,President/CEO,2027-01-01,10.0,40.0,Executive Director,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1967-05-10,M,Latino Association Network,48608.0,2025.0,1350.0,0.0,23469.026,19628.955,1350.0,0.8363770614085135
A,USD,STD,INDL,C,2834,12/31/20,23812,REGENERON PHARMACEUTICALS,REGN,2020,17163.3,11025.3,2695.7,17163.3,3513.2,8497.1,2735.0,106.951,483.11,2834.0,51669.09761,Biotech,25954.0,25954.0,1994-01-02,201093.0,Doctor Len Schleifer,REGENERON PHARMACEUTICALS INC,President/CEO,2023-06-09,30.0,10.0,Executive Director,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1953-01-01,M,,9752.0,,,,,,,
A,USD,STD,INDL,C,2834,12/31/18,23812,REGENERON PHARMACEUTICALS,REGN,2018,11734.5,8757.3,708.5,11734.5,2444.4,6710.8,2186.1,109.006,373.5,2834.0,40713.741,Biotech,25954.0,25954.0,1994-01-02,201093.0,Doctor Len Schleifer,REGENERON PHARMACEUTICALS INC,President/CEO,2023-06-09,30.0,10.0,Executive Director,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1953-01-01,M,,9752.0,,,,,,,
A,USD,STD,INDL,C,7372,3/31/23,16721,ELECTRONIC ARTS INC,EA,2022,13459.0,7293.0,2157.0,13459.0,802.0,7426.0,2328.0,272.914,120.45,7372.0,32872.4913,Software,10364.0,10364.0,2021-08-12,1207036.0,Andrew Wilson,ELECTRONIC ARTS INC,Chairman/CEO,2027-01-01,10.0,40.0,Executive Director,,,,,,,,,,,1974-09-07,M,,44810.0,2022.0,1300.0,0.0,15688.431,11753.683,1300.0,0.7491942948278257
A,USD,STD,INDL,C,2834,12/31/23,18888,AMNEAL PHARMACEUTICALS INC,AMRX,2023,3472.569,19.781,2522.899,3472.569,-83.993,2393.607,194.75,306.565,6.07,2834.0,1860.84955,Biotech,1560214.0,1560214.0,2019-08-03,1981116.0,Chintu Patel,AMNEAL PHARMACEUTICALS INC (Impax Laboratories Inc prior to 05/2018),Co-CEO,2027-01-01,10.0,40.0,Executive Director,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1971-06-15,M,,,,,,,,,
I,USD,STD,INDL,C,7372,12/31/18,17695,TABLEAU SOFTWARE INC,DATA,2018,1634.725,1013.585,0.0,1634.725,-77.042,1155.352,382.886,84.357,120.0,7372.0,10122.84,Software,1953153.0,1953153.0,2016-09-16,1768029.0,Adam Selipsky,TABLEAU SOFTWARE INC (De-listed 08/2019),President/CEO,2019-08-01,10.0,10.0,Executive Director,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1966-06-15,M,,,,,,,,,
A,USD,STD,INDL,C,8731,12/31/15,17928,IQVIA HOLDINGS INC,IQV,2015,3926.316,-564.217,2419.293,3926.316,387.205,5737.619,3.198,119.378,68.66,8731.0,8196.49348,Biotech,1951118.0,1951118.0,2013-05-09,1010281.0,Tom Pike,IQVIA HOLDINGS INC (Quintiles IMS Holdings Inc prior to 11/2017),CEO,2016-10-03,10.0,10.0,Executive Director,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1959-06-15,M,,51778.0,2015.0,1040.0,0.0,5259.379,625.016,1040.0,0.11883836475751224
